"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"EZE00100082","1958","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","132.3","","132.3","E","143","E","69","E","0","E","76","E","16","E","108","E","2","E","-11.3","E,0129,","44.5",",E,0703,","33.5","E,0716,","-2.7","E,1202","-2.7","E,1202","-6.5","E,1203","-8.9","E,1204","-8.9","E,1204","-1.8","E,0413","-4.3","E,0402","-4.6","E,0323","-7.2","E,0322","-9.4","E,0130","3431.3","","3431.3","E","633.1",",E","9.78","E","13.46","E","6.10","E"
"EZE00100082","1959","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","170.3","","170.3","E","90","E","39","E","0","E","68","E","20","E","102","E","4","E","-11.6","E,0215,","34.0",",E,0519,","34.4","E,0711,+","-0.1","E,1016","-2.8","E,1124","","","","","","","-0.1","E,0421","-2.9","E,0222","-11.6","E,0215","-11.6","E,0215","-11.6","E,0215","3024.2","","3024.2","E","333.1",",E","10.13","E","14.31","E","5.96","E"
"EZE00100082","1960","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","108.7","","108.7","E","130","E","56","E","0","E","64","E","19","E","84","E","0","E","-16.8","E,0116,","33.2",",E,0812,","31.5","E,0828,+","-1.9","E,1202","-2.6","E,1224","","","","","","","-0.8","E,0324","-4.7","E,0308","-4.7","E,0308","-11.2","E,0210","-11.2","E,0210","3340.7","","3340.7","E","507.4",",E","9.66","E","13.23","E","6.09","E"
"EZE00100082","1961","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","113.6","","113.6","E","120","E","51","E","0","E","58","E","28","E","86","E","1","E","-16.7","E,1226,","38.0",",E,0903,","32.7","E,0703,","-0.7","E,1120","-3.7","E,1121","-5.9","E,1122","-7.0","E,1215","-13.5","E,1216","-1.4","E,0322","-2.8","E,0206","-8.5","E,0129","-8.5","E,0129","-12.3","E,0128","2949.5","","2949.5","E","449.4",",E","10.24","E","14.13","E","6.34","E"
"EZE00100082","1962","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","130.8","","130.8","E","115","E","42","E","0","E","95","E","31","E","88","E","1","E","-14.9","E,1223,","23.0",",E,0722,","33.6","E,0726,","-0.4","E,1023","-2.4","E,1123","-4.7","E,1125","-8.4","E,1203","-9.0","E,1204","-1.9","E,0327","-3.9","E,0326","-5.0","E,0324","-7.1","E,0315","-11.3","E,0201","3443.2","","3443.2","E","387.4",",E","8.68","E","12.54","E","4.82","E"
"EZE00100082","1963","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","178.8","","178.8","E","125","E","47","E","0","E","105","E","62","E","105","E","4","E","-17.4","E,0205,+","33.5",",E,0615,","33.9","E,0803,","-0.2","E,1029","-4.7","E,1209","-4.7","E,1209","-8.5","E,1213","-10.0","E,1214","-0.6","E,0404","-3.4","E,0324","-5.1","E,0323","-9.9","E,0303","-9.9","E,0303","3869.8","","3869.8","E","449.6",",E","8.72","E","12.77","E","4.67","E"
"EZE00100082","1964","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","241.8","","241.8","E","122","E","48","E","0","E","84","E","38","E","104","E","5","E","-17.1","E,0119,","19.7",",E,0810,","33.2","E,0613,","-0.4","E,1109","-3.6","E,1222","-6.2","E,1223","","","","","-6.2","E,0319","-6.2","E,0319","-6.2","E,0319","-8.0","E,0318","-9.5","E,0223","3433.4","","3433.4","E","420.3",",E","9.63","E","13.37","E","5.89","E"
"EZE00100082","1965","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","116.0","","116.0","E","139","E","70","E","0","E","72","E","23","E","65","E","3","E","-9.8","E,0226,","29.0",",E,0808,","34.3","E,0807,","-0.6","E,1022","-2.6","E,1114","-5.5","E,1116","-6.7","E,1124","","","0.0","E,0318","-4.5","E,0313","-4.5","E,0313","-7.0","E,0312","-9.4","E,0309","3370.2","","3370.2","E","598.5",",E","9.19","E","12.59","E","5.78","E"
"EZE00100082","1966","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","139.1","","139.1","E","131","E","60","E","0","E","50","E","22","E","94","E","0","E","-13.4","E,0116,","40.9",",E,0808,","31.6","E,0813,","-2.1","E,1031","-4.1","E,1114","","","","","","","-1.1","E,0326","-3.3","E,0320","-6.0","E,0126","-7.7","E,0121","-10.7","E,0120","3167.7","","3167.7","E","624.1",",E","10.54","E","13.97","E","7.12","E"
"EZE00100082","1967","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","206.6","","206.6","E","122","E","46","E","0","E","57","E","16","E","105","E","4","E","-14.0","E,0110,","34.7",",E,0530,","34.4","E,0625,","-0.2","E,1114","-3.9","E,1121","-5.3","E,1210","-7.9","E,1212","","","-0.3","E,0225","-2.6","E,0217","-6.0","E,0215","-8.2","E,0111","-14.0","E,0110","2981.2","","2981.2","E","513.3",",E","10.79","E","14.57","E","7.01","E"
"EZE00100082","1968","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","148.0","","148.0","E","136","E","61","E","0","E","77","E","27","E","92","E","2","E","-13.2","E,0110,","22.5",",E,0606,","33.1","E,0706,","-0.8","E,1023","-3.1","E,1114","-6.2","E,1210","-9.8","E,1211","-9.8","E,1211","-1.9","E,0413","-2.6","E,0313","-5.1","E,0303","-8.9","E,0227","-8.9","E,0227","3031.2","","3031.2","E","500.5",",E","9.96","E","13.57","E","6.36","E"
"EZE00100082","1969","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","218.1","","218.1","E","115","E","44","E","1","E","101","E","49","E","97","E","6","E","-20.0","E,1222,","27.0",",E,0807,","33.6","E,0728,","-1.6","E,1107","-4.9","E,1127","-4.9","E,1127","-10.2","E,1202","-10.2","E,1202","-0.2","E,0421","-2.6","E,0322","-5.4","E,0307","-7.9","E,0219","-10.0","E,0218","3375.5","","3375.5","E","395.2",",E","9.41","E","13.24","E","5.57","E"
"EZE00100082","1970","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","171.8","","171.8","E","143","E","55","E","0","E","76","E","30","E","89","E","1","E","-11.5","E,0202,","39.0",",E,0807,","32.2","E,0729,","-0.8","E,1124","-3.2","E,1223","-4.8","E,1225","-6.8","E,1227","","","-0.9","E,0404","-2.8","E,0316","-6.3","E,0311","-6.9","E,0310","-10.0","E,0216","3537.6","","3537.6","E","527.7",",E","9.54","E","12.99","E","6.10","E"
"EZE00100082","1971","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","214.8","","214.8","E","101","E","44","E","0","E","59","E","25","E","93","E","5","E","-16.5","E,0107,","45.6",",E,0521,","33.9","E,0727,","0.0","E,1016","-4.0","E,1120","-5.5","E,1121","","","","","-2.6","E,0313","-2.6","E,0313","-5.0","E,0312","-9.2","E,0309","-9.2","E,0309","3231.6","","3231.6","E","445.5",",E","10.05","E","13.84","E","6.27","E"
"EZE00100082","1972","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","166.7","","166.7","E","118","E","45","E","0","E","63","E","20","E","76","E","2","E","-10.9","E,0116,","26.2",",E,0615,","33.5","E,0814,","-0.1","E,1126","-2.3","E,1217","-4.6","E,1221","-7.3","E,1223","","","-1.6","E,0426","-5.7","E,0312","-5.7","E,0312","-7.6","E,0201","-10.0","E,0130","3083.2","","3083.2","E","405.7",",E","9.87","E","13.32","E","6.42","E"
"EZE00100082","1973","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","183.2","","183.2","E","105","E","41","E","0","E","64","E","10","E","108","E","0","E","-11.3","E,1203,","24.3",",E,0521,","31.4","E,0806,","-2.3","E,1025","-2.3","E,1025","-5.4","E,1130","-7.7","E,1201","-11.3","E,1203","-0.3","E,0405","-3.2","E,0311","-4.5","E,0228","","","","","3266.5","","3266.5","E","359.9",",E","10.05","E","13.75","E","6.34","E"
"EZE00100082","1974","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","107.9","","107.9","E","150","E","63","E","0","E","20","E","0","E","83","E","4","E","-2.5","E,1214,","30.1",",E,0818,","34.3","E,0817,","-1.4","E,1107","-2.5","E,1214","","","","","","","-0.6","E,0418","-2.3","E,0122","","","","","","","2970.6","","2970.6","E","546.1",",E","10.77","E","14.26","E","7.28","E"
"EZE00100082","1975","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","231.8","","231.8","E","99","E","44","E","0","E","47","E","7","E","109","E","0","E","-12.0","E,1219,","42.5",",E,0624,","30.6","E,0810,+","-0.8","E,1116","-3.4","E,1123","-6.0","E,1124","-8.6","E,1125","-12.0","E,1219","-0.3","E,0324","-3.1","E,0301","-5.7","E,0227","-9.7","E,0223","-9.7","E,0223","2986.8","","2986.8","E","452.1",",E","10.72","E","14.34","E","7.09","E"
"EZE00100082","1976","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","177.4","","177.4","E","106","E","37","E","0","E","69","E","20","E","95","E","4","E","-12.7","E,1231,","19.2",",E,0530,","34.0","E,0717,","-0.2","E,1205","-2.8","E,1215","-6.2","E,1217","-6.7","E,1226","-10.1","E,1230","-0.1","E,0430","-3.3","E,0324","-5.8","E,0323","-7.4","E,0131","-9.8","E,0128","3154.1","","3154.1","E","332.2",",E","10.16","E","13.74","E","6.58","E"
"EZE00100082","1977","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","116.0","","116.0","E","126","E","47","E","0","E","60","E","12","E","84","E","0","E","-10.6","E,0203,","66.5",",E,0731,","30.7","E,0713,","-1.1","E,1128","-6.1","E,1130","-6.1","E,1130","-7.4","E,1206","","","-0.1","E,0417","-2.7","E,0401","-10.2","E,0204","-10.2","E,0204","-10.2","E,0204","3033.1","","3033.1","E","601.6",",E","10.23","E","13.64","E","6.82","E"
"EZE00100082","1978","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","80.4","","80.4","E","122","E","57","E","0","E","50","E","15","E","63","E","0","E","-11.4","E,0221,","47.6",",E,0808,","30.1","E,0801,","-0.3","E,1113","-4.7","E,1204","-4.7","E,1204","-7.0","E,1205","-9.9","E,1206","0.0","E,0511","-5.4","E,0222","-5.4","E,0222","-11.4","E,0221","-11.4","E,0221","3178.9","","3178.9","E","460.6",",E","9.55","E","12.80","E","6.30","E"
"EZE00100082","1979","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","165.0","","165.0","E","122","E","55","E","0","E","65","E","16","E","92","E","0","E","-17.3","E,0101,","62.5",",E,0617,","31.7","E,0601,","-0.1","E,1026","","","","","","","","","0.0","E,0325","-2.4","E,0301","-5.7","E,0228","-7.6","E,0211","-9.8","E,0120","3353.5","","3353.5","E","568.4",",E","9.84","E","13.43","E","6.25","E"
"EZE00100082","1980","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","84.7","","84.7","E","136","E","59","E","0","E","71","E","29","E","57","E","1","E","-15.6","E,0115,","27.1",",E,0728,","32.4","E,0803,","-0.9","E,1101","-2.4","E,1102","-7.9","E,1201","-7.9","E,1201","-10.5","E,1202","0.0","E,0423","-3.1","E,0321","-6.5","E,0129","-9.4","E,0128","-9.4","E,0128","3354.3","","3354.3","E","521.5",",E","9.01","E","12.30","E","5.71","E"
"EZE00100082","1981","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","169.0","","169.0","E","141","E","54","E","0","E","73","E","25","E","86","E","0","E","-13.1","E,1221,","90.0",",E,0719,","30.7","E,0603,","-1.0","E,1110","-2.8","E,1212","-5.4","E,1213","-7.4","E,1214","-10.5","E,1218","-0.1","E,0419","-4.9","E,0228","-4.9","E,0228","-9.0","E,0130","-9.0","E,0130","3197.5","","3197.5","E","604.7",",E","10.10","E","13.54","E","6.65","E"
"EZE00100082","1982","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","236.5","","236.5","E","105","E","36","E","1","E","60","E","22","E","113","E","2","E","-18.5","E,0115,","25.5",",E,0319,","32.7","E,0605,","-1.6","E,1106","","","","","","","","","0.0","E,0324","-3.7","E,0227","-5.8","E,0225","-6.9","E,0221","-10.4","E,0120","3354.0","","3354.0","E","334.4",",E","10.49","E","14.22","E","6.76","E"
"EZE00100082","1983","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","290.5","","290.5","E","117","E","41","E","0","E","67","E","16","E","106","E","3","E","-14.6","E,0216,","48.5",",E,0802,","37.8","E,0727,","-0.1","E,1024","-2.7","E,1113","-6.7","E,1114","-6.7","E,1114","-9.4","E,1213","-0.5","E,0314","-5.2","E,0226","-5.2","E,0226","-7.8","E,0225","-10.8","E,0223","2757.0","","2757.0","E","438.4",",E","10.93","E","14.65","E","7.21","E"
"EZE00100082","1984","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","111.4","","111.4","E","","","","","0","E","57","E","12","E","75","E","2","E","-10.3","E,0217,","","","36.0","E,0711,","-0.6","E,1114","-3.9","E,1225","-6.1","E,1231","","","","","-1.7","E,0324","-2.4","E,0322","-4.7","E,0320","-9.8","E,0218","-9.8","E,0218","3244.0","","3244.0","E","","","9.84","E","13.20","E","6.48","E"
"EZE00100082","1985","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","169.0","","169.0","E","136","E","55","E","5","E","70","E","41","E","92","E","0","E","-20.2","E,0109,+","27.1",",E,0514,","32.0","E,0814,","-1.7","E,1104","-3.9","E,1117","-4.6","E,1118","","","","","-0.6","E,0316","-7.8","E,0223","-7.8","E,0223","-7.8","E,0223","-9.0","E,0218","3398.5","","3398.5","E","460.8",",E","9.45","E","13.00","E","5.91","E"
"EZE00100082","1986","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","222.1","","222.1","E","128","E","53","E","0","E","72","E","29","E","99","E","2","E","-14.8","E,0227,","30.4",",E,0804,","34.0","E,0804,","-2.2","E,1129","-2.2","E,1129","-5.0","E,1222","-7.1","E,1226","","","-0.9","E,0414","-3.2","E,0413","-9.9","E,0301","-9.9","E,0301","-9.9","E,0301","3159.1","","3159.1","E","438.4",",E","10.14","E","13.96","E","6.33","E"
"EZE00100082","1987","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","150.0","","150.0","E","140","E","71","E","2","E","77","E","38","E","80","E","0","E","-19.5","E,0114,","27.2",",E,0825,","31.5","E,0630,","-0.1","E,1203","-5.2","E,1208","-5.2","E,1208","-7.0","E,1209","","","-0.2","E,0323","-7.4","E,0315","-7.4","E,0315","-7.4","E,0315","-9.1","E,0313","3480.7","","3480.7","E","591.2",",E","9.40","E","12.85","E","5.95","E"
"EZE00100082","1988","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","161.4","","161.4","E","133","E","57","E","0","E","49","E","3","E","103","E","2","E","-7.9","E,1123,","28.2",",E,0529,","33.1","E,0723,","-0.4","E,1103","-2.5","E,1104","-4.4","E,1105","-7.9","E,1123","","","-0.5","E,0424","-3.0","E,0310","-4.8","E,0113","","","","","2802.1","","2802.1","E","508.2",",E","10.96","E","14.59","E","7.33","E"
"EZE00100082","1989","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","200.9","","200.9","E","113","E","52","E","0","E","47","E","11","E","103","E","3","E","-9.0","E,1211,","20.8",",E,0711,","33.5","E,0816,","-0.4","E,1114","-2.2","E,1118","-4.5","E,1125","-6.9","E,1126","-9.0","E,1211","-1.6","E,0222","-2.9","E,0205","","","","","","","2742.7","","2742.7","E","383.8",",E","11.30","E","15.04","E","7.55","E"
"EZE00100082","1990","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","195.4","","195.4","E","122","E","55","E","0","E","31","E","6","E","99","E","2","E","-11.6","E,0108,","18.4",",E,0423,","33.5","E,0805,","0.0","E,1023","-2.2","E,1201","-7.5","E,1207","-7.5","E,1207","-9.0","E,1208","0.0","E,0303","-7.2","E,0109","-7.2","E,0109","-7.2","E,0109","-11.6","E,0108","2672.6","","2672.6","E","342.5",",E","11.45","E","15.28","E","7.62","E"
"EZE00100082","1991","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","216.7","","216.7","E","106","E","45","E","0","E","68","E","18","E","91","E","4","E","-14.8","E,0206,","27.6",",E,0617,","34.4","E,0712,","-1.0","E,1026","-7.4","E,1209","-7.4","E,1209","-7.4","E,1209","-11.0","E,1210","-0.2","E,0422","-3.0","E,0222","-5.5","E,0219","-7.0","E,0212","-9.3","E,0207","3145.0","","3145.0","E","376.1",",E","10.20","E","13.86","E","6.55","E"
"EZE00100082","1992","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","348.0","","348.0","E","104","E","50","E","0","E","34","E","9","E","127","E","8","E","-9.0","E,1229,","49.1",",E,0810,","35.8","E,0809,","-0.6","E,1109","-4.2","E,1224","-6.4","E,1225","-7.6","E,1226","-8.9","E,1227","-0.8","E,0330","-2.8","E,0219","-7.4","E,0122","-7.4","E,0122","","","2835.5","","2835.5","E","438.1",",E","11.61","E","15.41","E","7.80","E"
"EZE00100082","1993","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","194.7","","194.7","E","127","E","48","E","0","E","70","E","25","E","108","E","0","E","-13.9","E,0201,","29.0",",E,1022,","31.7","E,0804,","0.0","E,1027","-2.4","E,1118","-5.5","E,1119","-7.3","E,1130","","","-1.2","E,0331","-4.3","E,0310","-5.6","E,0305","-9.7","E,0227","-9.7","E,0227","2936.1","","2936.1","E","521.4",",E","10.51","E","14.17","E","6.84","E"
"EZE00100082","1994","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","340.5","","340.5","E","119","E","55","E","0","E","35","E","8","E","104","E","13","E","-10.9","E,0218,","21.6",",E,0718,","36.0","E,0801,+","-0.1","E,1007","-3.5","E,1216","","","","","","","0.0","E,0223","-3.4","E,0221","-8.2","E,0220","-8.2","E,0220","-10.9","E,0218","2924.5","","2924.5","E","464.7",",E","11.74","E","15.43","E","8.05","E"
"EZE00100082","1995","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","252.1","","252.1","E","141","E","56","E","0","E","67","E","14","E","91","E","3","E","-11.7","E,1229,","34.8",",E,0722,","35.0","E,0722,","-0.1","E,1103","-4.5","E,1121","-4.5","E,1121","-9.6","E,1228","-9.6","E,1228","-1.7","E,0330","-3.1","E,0314","-4.6","E,0118","-6.8","E,0109","-10.3","E,0105","2811.5","","2811.5","E","499.2",",E","10.65","E","14.31","E","6.98","E"
"EZE00100082","1996","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","125.3","","125.3","E","119","E","51","E","2","E","91","E","47","E","75","E","0","E","-19.8","E,1229,","51.5",",E,0503,","31.7","E,0608,","-2.0","E,1123","-2.6","E,1215","-8.8","E,1221","-8.8","E,1221","-12.3","E,1222","-0.2","E,0412","-2.9","E,0401","-5.2","E,0312","-12.2","E,0210","-12.2","E,0210","3463.4","","3463.4","E","530.1",",E","8.99","E","12.47","E","5.50","E"
"EZE00100082","1997","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","234.0","","234.0","E","131","E","51","E","0","E","64","E","20","E","105","E","1","E","-12.7","E,0101,","23.5",",E,0606,","33.2","E,0629,","-0.9","E,1022","-3.9","E,1028","-4.9","E,1029","-9.7","E,1216","-9.7","E,1216","-0.6","E,0421","-3.7","E,0204","-8.1","E,0203","-8.1","E,0203","-9.5","E,0117","3278.1","","3278.1","E","462.1",",E","10.39","E","14.34","E","6.44","E"
"EZE00100082","1998","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","220.4","","220.4","E","127","E","51","E","0","E","65","E","13","E","92","E","6","E","-13.3","E,0201,","19.6",",E,0607,","36.1","E,0721,","-1.2","E,1113","-6.2","E,1121","-6.2","E,1121","-8.8","E,1122","-9.6","E,1211","-1.3","E,0326","-3.1","E,0312","-7.6","E,0205","-7.6","E,0205","-11.2","E,0202","2773.4","","2773.4","E","433.4",",E","11.04","E","14.86","E","7.22","E"
"EZE00100082","1999","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","247.0","","247.0","E","118","E","49","E","0","E","59","E","12","E","112","E","2","E","-13.2","E,0131,","31.0",",E,0607,","35.0","E,0705,","0.0","E,1115","-2.3","E,1217","-5.7","E,1222","-7.8","E,1223","","","-1.5","E,0319","-3.1","E,0216","-4.6","E,0215","-6.8","E,0212","-9.1","E,0201","3008.1","","3008.1","E","361.8",",E","11.32","E","14.99","E","7.64","E"
"EZE00100082","2000","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","262.6","","262.6","E","137","E","49","E","0","E","35","E","9","E","117","E","8","E","-10.5","E,0124,","22.5",",E,0821,","35.6","E,0621,","-3.3","E,1220","-3.3","E,1220","-4.9","E,1221","-7.6","E,1223","","","0.0","E,0320","-4.4","E,0222","-4.4","E,0222","-8.4","E,0126","-10.5","E,0124","2663.7","","2663.7","E","385.9",",E","11.98","E","15.65","E","8.30","E"
"EZE00100082","2001","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","240.5","","240.5","E","149","E","72","E","0","E","71","E","13","E","99","E","2","E","-10.1","E,1214,","31.2",",E,0831,","32.6","E,0816,+","-3.4","E,1111","-3.4","E,1111","-10.0","E,1213","-10.0","E,1213","-10.0","E,1213","-0.1","E,0329","-4.9","E,0228","-4.9","E,0228","-8.0","E,0225","-8.9","E,0116","2793.2","","2793.2","E","552.0",",E","10.77","E","14.26","E","7.29","E"
"EZE00100082","2002","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","308.2","","308.2","E","131","E","75","E","0","E","50","E","18","E","116","E","6","E","-12.7","E,0104,","43.5",",E,0812,","34.6","E,0620,","-0.2","E,1106","-2.8","E,1107","-6.1","E,1208","-7.7","E,1209","-9.0","E,1210","0.0","E,0406","-3.6","E,0222","-5.0","E,0114","-11.0","E,0106","-11.0","E,0106","2749.8","","2749.8","E","661.5",",E","11.51","E","15.22","E","7.79","E"
"EZE00100082","2003","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","415.4","","415.4","E","90","E","32","E","0","E","76","E","23","E","126","E","13","E","-10.4","E,0101,","14.6",",E,0509,","36.8","E,0813,","-1.3","E,1024","-5.0","E,1208","-5.0","E,1208","-9.1","E,1224","-9.1","E,1224","-0.7","E,0412","-2.8","E,0409","-4.7","E,0225","-9.7","E,0218","-9.7","E,0218","3035.6","","3035.6","E","267.1",",E","11.25","E","15.24","E","7.26","E"
"EZE00100082","2004","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","219.9","","219.9","E","124","E","48","E","0","E","64","E","20","E","110","E","1","E","-14.8","E,0124,","29.5",",E,0602,","32.5","E,0812,","0.0","E,1115","-2.9","E,1126","-5.0","E,1221","","","","","-0.1","E,0310","-5.4","E,0306","-5.4","E,0306","-7.3","E,0126","-13.4","E,0125","2994.8","","2994.8","E","394.2",",E","10.97","E","14.57","E","7.37","E"
